1.679996 1.411193 0.000000 
1.719996 1.479193 0.000000 
1.759996 1.548793 0.000000 
1.799996 1.619992 0.000000 
1.839996 1.692792 0.000000 
1.879996 1.767192 0.000000 
1.919996 1.843192 0.000000 
1.959996 1.920791 0.000000 
1.999996 1.999991 0.000000 
2.039996 2.080791 0.000000 
2.079996 2.163191 0.000000 
2.119996 2.247191 0.000000 
2.159996 2.332790 0.000000 
2.199996 2.419990 0.000000 
2.239995 2.508790 0.000000 
2.279995 2.599190 0.000000 
2.319995 2.691189 0.000000 
2.359995 2.784789 0.000000 
2.399995 2.879989 0.000000 
2.439995 2.976789 0.000000 
2.479995 3.075188 0.000000 
2.519995 3.175188 0.000000 
2.559995 3.276788 0.000000 
2.599995 3.379987 0.000000 
2.639995 3.484787 0.000000 
2.679995 3.591187 0.000000 
2.719995 3.699187 0.000000 
2.759995 3.808786 0.000000 
2.799995 3.919986 0.000000 
2.839995 4.032785 0.000000 
2.879995 4.147185 0.000000 
2.919995 4.263185 0.000000 
2.959995 4.380785 0.000000 
2.999995 4.499984 0.000000 
3.039995 4.620784 0.000000 
3.079995 4.743184 0.000000 
3.119995 4.867183 0.000000 
3.159995 4.992783 0.000000 
3.199995 5.119983 0.000000 
3.239995 5.248782 0.000000 
3.279994 5.379182 0.000000 
3.319994 5.511181 0.000000 
3.359994 5.644781 0.000000 
3.399994 5.779981 0.000000 
3.439994 5.916780 0.000000 
3.479994 6.055180 0.000000 
3.519994 6.195180 0.000000 
3.559994 6.336780 0.000000 
3.599994 6.479979 0.000000 
3.639994 6.624779 0.000000 
3.679994 6.771178 0.000000 
3.719994 6.919178 0.000000 
3.759994 7.068778 0.000000 
3.799994 7.219977 0.000000 
3.839994 7.372777 0.000000 
3.879994 7.527176 0.000000 
3.919994 7.683176 0.000000 
3.959994 7.840775 0.000000 
3.999994 7.999975 0.000000 
4.039994 8.160775 0.000000 
4.079994 8.323174 0.000000 
4.119994 8.487174 0.000000 
4.159994 8.652774 0.000000 
4.199994 8.819973 0.000000 
4.239994 8.988772 0.000000 
4.279994 9.159172 0.000000 
4.319993 9.331172 0.000000 
4.359993 9.504771 0.000000 
4.399993 9.679971 0.000000 
4.439993 9.856771 0.000000 
4.479993 10.035171 0.000000 
4.519993 10.215170 0.000000 
4.559993 10.396770 0.000000 
4.599993 10.579968 0.000000 
4.639993 10.764769 0.000000 
4.679993 10.951168 0.000000 
4.719993 11.139168 0.000000 
4.759993 11.328767 0.000000 
4.799993 11.519966 0.000000 
4.839993 11.712766 0.000036 
4.879993 11.907166 0.003149 
4.919993 12.103166 0.077270 
4.959993 12.300765 0.527172 
4.999993 12.499965 1.000000 
5.039993 12.700764 0.527414 
5.079993 12.903163 0.077341 
5.119993 13.107162 0.003153 
5.159993 13.312762 0.000036 
5.199993 13.519961 0.000000 
5.239993 13.728762 0.000000 
5.279993 13.939161 0.000000 
5.319993 14.151160 0.000000 
5.359993 14.364759 0.000000 
5.399992 14.579959 0.000000 
5.439992 14.796759 0.000000 
5.479992 15.015159 0.000000 
5.519992 15.235158 0.000000 
5.559992 15.456758 0.000000 
